route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id
100162,57068,347461003,"University District ","LOCAL",1,6716521,30271008,0,101
100162,57068,347461023,"University District Bellevue","LOCAL",1,6711660,30271003,0,101
100162,57068,347461143,"University District Bellevue","LOCAL",1,6716523,30271003,0,101
100162,57068,347461343,"University District Bellevue","LOCAL",1,6716542,30271003,0,101
100162,57068,347461483,"University District Bellevue","LOCAL",1,6716519,30271003,0,101
100162,57068,347461493,"University District Bellevue","LOCAL",1,6716525,30271003,0,101
100162,57068,347461553,"University District Bellevue","LOCAL",1,6716541,30271003,0,101
100162,57068,347461563,"University District Bellevue","LOCAL",1,6716538,30271003,0,101
100162,57068,347461603,"University District Bellevue","LOCAL",1,6711660,30271003,0,101
100162,57068,347461623,"University District Bellevue","LOCAL",1,6711788,30271003,0,101
100162,57068,347463283,"University District Bellevue","LOCAL",1,6716523,30271003,0,101
100162,57068,347463293,"University District Bellevue","LOCAL",1,6716521,30271003,0,101
100162,57068,347463323,"University District Bellevue","LOCAL",1,6716538,30271003,0,101
100137,57068,347464333,"Eastgate P&R ","LOCAL",1,6716512,20246003,0,101
100136,57068,347465653,"Factoria Crossroads","LOCAL",1,6716498,20245007,0,101
100133,57068,347468003,"Bellevue Transit Center ","LOCAL",0,6716475,11240002,0,101
100133,57068,347468013,"Bellevue Transit Center ","LOCAL",0,6716477,11240002,0,101
100133,57068,347468023,"Bellevue Transit Center ","LOCAL",0,6716478,11240002,0,101
100133,57068,347468043,"Bellevue Transit Center ","LOCAL",0,6716475,11240002,0,101
100133,57068,347468053,"Bellevue Transit Center ","LOCAL",0,6716508,11240002,0,101
100133,57068,347468063,"Bellevue Transit Center ","LOCAL",0,6716477,11240002,0,101
100133,57068,347468073,"Bellevue Transit Center ","LOCAL",0,6716474,11240002,0,101
100133,57068,347468083,"Bellevue Transit Center ","LOCAL",0,6716479,11240002,0,101
100133,57068,347468093,"Bellevue Transit Center ","LOCAL",0,6716480,11240002,0,101
100133,57068,347468103,"Bellevue Transit Center ","LOCAL",0,6716508,11240002,0,101
100133,57068,347468113,"Bellevue Transit Center ","LOCAL",0,6716477,11240002,0,101
100133,57068,347468163,"Bellevue Transit Center ","LOCAL",0,6716477,11240002,0,101
100133,57068,347468173,"Bellevue Transit Center ","LOCAL",0,6716481,11240002,0,101
100133,57068,347468223,"Bellevue Transit Center ","LOCAL",0,6716508,11240002,0,101
100133,57068,347468243,"Bellevue Transit Center ","LOCAL",0,6716481,11240002,0,101
100133,57068,347468253,"Bellevue Transit Center ","LOCAL",0,6716474,11240002,0,101
100133,57068,347468263,"Bellevue Transit Center ","LOCAL",0,6716482,11240002,0,101
100133,57068,347468283,"Bellevue Transit Center ","LOCAL",0,6716474,11240002,0,101
100133,57068,347468293,"Bellevue Transit Center ","LOCAL",0,6716508,11240002,0,101
100133,57068,347468303,"Bellevue Transit Center ","LOCAL",0,6716474,11240002,0,101
100133,57068,347468613,"Bellevue Transit Center ","LOCAL",0,6716477,11240002,0,101
100162,57068,347468863,"University District Bellevue","LOCAL",1,6716520,30271003,0,101
102548,11692,347619633,"Redmond Transit Center Overlake","LOCAL",0,6711502,41672002,0,101
102548,11692,347619643,"Bellevue Transit Center Crossroads","LOCAL",1,6711502,30672003,0,101
102548,11692,347619653,"Bellevue Transit Center Crossroads","LOCAL",1,6711501,30672003,0,101
102548,11692,347619663,"Redmond Transit Center Overlake","LOCAL",0,6711501,41672002,0,101
102548,11692,347619673,"Bellevue Transit Center Crossroads","LOCAL",1,6711502,30672003,0,101
102548,11692,347619683,"Redmond Transit Center Overlake","LOCAL",0,6711502,41672002,0,101
102548,11692,347619693,"Bellevue Transit Center Crossroads","LOCAL",1,6711501,30672003,0,101
102548,11692,347619703,"Redmond Transit Center Overlake","LOCAL",0,6711501,41672002,0,101
102548,11692,347619713,"Bellevue Transit Center Crossroads","LOCAL",1,6711505,30672003,0,101
102548,11692,347619723,"Bellevue Transit Center Crossroads","LOCAL",1,6711505,30672003,0,101
102548,11692,347619733,"Redmond Transit Center Overlake","LOCAL",0,6711505,41672002,0,101
102548,11692,347619743,"Redmond Transit Center Overlake","LOCAL",0,6711507,41672002,0,101
102548,11692,347619753,"Bellevue Transit Center Crossroads","LOCAL",1,6711507,30672003,0,101
102548,11692,347619763,"Redmond Transit Center Overlake","LOCAL",0,6711505,41672002,0,101
102548,11692,347619773,"Bellevue Transit Center Crossroads","LOCAL",1,6711505,30672003,0,101
102548,11692,347619783,"Bellevue Transit Center Crossroads","LOCAL",1,6711507,30672003,0,101
102548,11692,347619793,"Bellevue Transit Center Crossroads","LOCAL",1,6711505,30672003,0,101
102548,11692,347619803,"Bellevue Transit Center Crossroads","LOCAL",1,6711505,30672003,0,101
102548,11692,347619813,"Bellevue Transit Center Crossroads","LOCAL",1,6711507,30672003,0,101
102548,11692,347619823,"Redmond Transit Center Overlake","LOCAL",0,6711505,41672002,0,101
102548,11692,347619833,"Redmond Transit Center Overlake","LOCAL",0,6711507,41672002,0,101
102548,11692,347619843,"Redmond Transit Center Overlake","LOCAL",0,6711507,41672002,0,101
102548,11692,347619853,"Redmond Transit Center Overlake","LOCAL",0,6711505,41672002,0,101
102548,11692,347619863,"Bellevue Transit Center Crossroads","LOCAL",1,6711506,30672003,0,101
102548,11692,347619873,"Redmond Transit Center Overlake","LOCAL",0,6711504,41672002,0,101
102548,11692,347619883,"Bellevue Transit Center Crossroads","LOCAL",1,6711506,30672003,0,101
102548,11692,347619893,"Redmond Transit Center Overlake","LOCAL",0,6711506,41672002,0,101
102548,11692,347619903,"Redmond Transit Center Overlake","LOCAL",0,6711506,41672002,0,101
102548,11692,347619913,"Bellevue Transit Center Crossroads","LOCAL",1,6711504,30672003,0,101
102548,11692,347619923,"Bellevue Transit Center Crossroads","LOCAL",1,6711507,30672003,0,101
102548,11692,347619933,"Redmond Transit Center Overlake","LOCAL",0,6711507,41672002,0,101
102548,11692,347619943,"Redmond Transit Center Overlake","LOCAL",0,6711508,41672002,0,101
102548,11692,347619953,"Redmond Transit Center Overlake","LOCAL",0,6711501,41672002,0,101
102548,11692,347619963,"Bellevue Transit Center Crossroads","LOCAL",1,6711508,30672003,0,101
102548,11692,347619973,"Redmond Transit Center Overlake","LOCAL",0,6711504,41672002,0,101
102548,11692,347619983,"Bellevue Transit Center Crossroads","LOCAL",1,6711501,30672003,0,101
102548,11692,347619993,"Bellevue Transit Center Crossroads","LOCAL",1,6711504,30672003,0,101
102548,11692,347620003,"Bellevue Transit Center Crossroads","LOCAL",1,6711501,30672003,0,101
102548,11692,347620013,"Bellevue Transit Center Crossroads","LOCAL",1,6711508,30672003,0,101
102548,11692,347620023,"Redmond Transit Center Overlake","LOCAL",0,6711508,41672002,0,101
102548,11692,347620033,"Redmond Transit Center Overlake","LOCAL",0,6711501,41672002,0,101
102548,11692,347620043,"Redmond Transit Center Overlake","LOCAL",0,6711501,41672002,0,101
102548,11692,347620053,"Bellevue Transit Center Crossroads","LOCAL",1,6711501,30672003,0,101
102548,11692,347620103,"Redmond Transit Center Overlake","LOCAL",0,6711503,41672002,0,101
102548,11692,347620113,"Bellevue Transit Center Crossroads","LOCAL",1,6711503,30672003,0,101
102548,11692,347620123,"Bellevue Transit Center Crossroads","LOCAL",1,6711506,30672003,0,101
102548,11692,347620133,"Redmond Transit Center Overlake","LOCAL",0,6711506,41672002,0,101
102548,11692,347620153,"Bellevue Transit Center Crossroads","LOCAL",1,6711506,30672003,0,101
102548,11692,347620163,"Redmond Transit Center Overlake","LOCAL",0,6711506,41672002,0,101
102548,11692,347620173,"Redmond Transit Center Overlake","LOCAL",0,6711506,41672002,0,101
102548,11692,347620183,"Bellevue Transit Center Crossroads","LOCAL",1,6711506,30672003,0,101
102548,11692,347620193,"Redmond Transit Center Overlake","LOCAL",0,6711506,41672002,0,101
102548,11692,347620203,"Bellevue Transit Center Crossroads","LOCAL",1,6711506,30672003,0,101
102548,11692,347620213,"Bellevue Transit Center Crossroads","LOCAL",1,6711501,30672003,0,101
102548,11692,347620223,"Redmond Transit Center Overlake","LOCAL",0,6711501,41672002,0,101
102548,11692,347620233,"Bellevue Transit Center Crossroads","LOCAL",1,6711504,30672003,0,101
102548,11692,347620243,"Redmond Transit Center Overlake","LOCAL",0,6711504,41672002,0,101
102548,11692,347620253,"Redmond Transit Center Overlake","LOCAL",0,6711502,41672002,0,101
102548,11692,347620263,"Redmond Transit Center Overlake","LOCAL",0,6711508,41672002,0,101
102548,11692,347620273,"Bellevue Transit Center Crossroads","LOCAL",1,6711508,30672003,0,101
102548,11692,347620283,"Bellevue Transit Center Crossroads","LOCAL",1,6711502,30672003,0,101
102548,11692,347620293,"Redmond Transit Center Overlake","LOCAL",0,6711502,41672002,0,101
102548,11692,347620303,"Bellevue Transit Center Crossroads","LOCAL",1,6711502,30672003,0,101
102548,11692,347620313,"Redmond Transit Center Overlake","LOCAL",0,6711503,41672002,0,101
102548,11692,347620323,"Bellevue Transit Center Crossroads","LOCAL",1,6711503,30672003,0,101
102548,11692,347620333,"Redmond Transit Center Overlake","LOCAL",0,6711504,41672002,0,101
102548,11692,347620343,"Bellevue Transit Center Crossroads","LOCAL",1,6711505,30672003,0,101
102548,11692,347620353,"Redmond Transit Center Overlake","LOCAL",0,6711505,41672002,0,101
102548,11692,347620363,"Redmond Transit Center Overlake","LOCAL",0,6711504,41672002,0,101
102548,11692,347620373,"Bellevue Transit Center Crossroads","LOCAL",1,6711504,30672003,0,101
102548,11692,347620383,"Bellevue Transit Center Crossroads","LOCAL",1,6711502,30672003,0,101
102548,11692,347620393,"Bellevue Transit Center Crossroads","LOCAL",1,6711504,30672003,0,101
102548,11692,347620403,"Bellevue Transit Center Crossroads","LOCAL",1,6711502,30672003,0,101
102548,11692,347620413,"Bellevue Transit Center Crossroads","LOCAL",1,6711501,30672003,0,101
102548,11692,347620423,"Redmond Transit Center Overlake","LOCAL",0,6711504,41672002,0,101
102548,11692,347620433,"Redmond Transit Center Overlake","LOCAL",0,6711502,41672002,0,101
102548,11692,347620443,"Bellevue Transit Center Crossroads","LOCAL",1,6711502,30672003,0,101
102548,11692,347620453,"Bellevue Transit Center Crossroads","LOCAL",1,6711504,30672003,0,101
102548,11692,347620463,"Redmond Transit Center Overlake","LOCAL",0,6711502,41672002,0,101
102548,11692,347620473,"Redmond Transit Center Overlake","LOCAL",0,6711501,41672002,0,101
102548,11692,347620483,"Redmond Transit Center Overlake","LOCAL",0,6711503,41672002,0,101
102548,11692,347620493,"Bellevue Transit Center Crossroads","LOCAL",1,6711503,30672003,0,101
102548,11692,347620503,"Redmond Transit Center Overlake","LOCAL",0,6711508,41672002,0,101
102548,11692,347620513,"Bellevue Transit Center Crossroads","LOCAL",1,6711508,30672003,0,101
102548,11692,347620523,"Bellevue Transit Center Crossroads","LOCAL",1,6711502,30672003,0,101
102548,11692,347620533,"Redmond Transit Center Overlake","LOCAL",0,6711505,41672002,0,101
102548,11692,347620543,"Redmond Transit Center Overlake","LOCAL",0,6711502,41672002,0,101
102548,11692,347620553,"Bellevue Transit Center Crossroads","LOCAL",1,6711505,30672003,0,101
102548,11692,347620563,"Bellevue Transit Center Crossroads","LOCAL",1,6711507,30672003,0,101
102548,11692,347620573,"Bellevue Transit Center Crossroads","LOCAL",1,6711503,30672003,0,101
102548,11692,347620583,"Redmond Transit Center Overlake","LOCAL",0,6711505,41672002,0,101
102548,11692,347620593,"Bellevue Transit Center Crossroads","LOCAL",1,6711504,30672003,0,101
102548,11692,347620603,"Redmond Transit Center Overlake","LOCAL",0,6711503,41672002,0,101
102548,11692,347620613,"Bellevue Transit Center Crossroads","LOCAL",1,6711505,30672003,0,101
102548,11692,347620623,"Bellevue Transit Center Crossroads","LOCAL",1,6711506,30672003,0,101
102548,11692,347620633,"Redmond Transit Center Overlake","LOCAL",0,6711507,41672002,0,101
102548,11692,347620643,"Redmond Transit Center Overlake","LOCAL",0,6711506,41672002,0,101
102548,11692,347620653,"Redmond Transit Center Overlake","LOCAL",0,6711505,41672002,0,101
102548,11692,347620663,"Redmond Transit Center Overlake","LOCAL",0,6711504,41672002,0,101
102548,11692,347620673,"Redmond Transit Center Overlake","LOCAL",0,6711505,41672002,0,101
102548,11692,347620683,"Bellevue Transit Center Crossroads","LOCAL",1,6711505,30672003,0,101
102548,11692,347620693,"Redmond Transit Center Overlake","LOCAL",0,6711504,41672002,0,101
102548,11692,347620703,"Bellevue Transit Center Crossroads","LOCAL",1,6711505,30672003,0,101
102548,11692,347620713,"Bellevue Transit Center Crossroads","LOCAL",1,6711504,30672003,0,101
102548,11692,347620723,"Redmond Transit Center Overlake","LOCAL",0,6711506,41672002,0,101
102548,11692,347620733,"Bellevue Transit Center Crossroads","LOCAL",1,6711506,30672003,0,101
102548,11692,347620743,"Bellevue Transit Center Crossroads","LOCAL",1,6711501,30672003,0,101
102548,11692,347620753,"Redmond Transit Center Overlake","LOCAL",0,6711501,41672002,0,101
102548,11692,347620763,"Redmond Transit Center Overlake","LOCAL",0,6711501,41672002,0,101
102548,11692,347620773,"Bellevue Transit Center Crossroads","LOCAL",1,6711501,30672003,0,101
102548,11692,347620783,"Redmond Transit Center Overlake","LOCAL",0,6711501,41672002,0,101
102548,11692,347620793,"Redmond Transit Center Overlake","LOCAL",0,6711504,41672002,0,101
102548,11692,347620803,"Bellevue Transit Center Crossroads","LOCAL",1,6711501,30672003,0,101
102548,11692,347620813,"Redmond Transit Center Overlake","LOCAL",0,6711508,41672002,0,101
102548,11692,347620823,"Bellevue Transit Center Crossroads","LOCAL",1,6711504,30672003,0,101
102548,11692,347620833,"Bellevue Transit Center Crossroads","LOCAL",1,6711508,30672003,0,101
102548,11692,347620843,"Redmond Transit Center Overlake","LOCAL",0,6711502,41672002,0,101
102548,11692,347620853,"Redmond Transit Center Overlake","LOCAL",0,6711501,41672002,0,101
102548,11692,347620863,"Bellevue Transit Center Crossroads","LOCAL",1,6711501,30672003,0,101
102548,11692,347620873,"Bellevue Transit Center Crossroads","LOCAL",1,6711502,30672003,0,101
102548,11692,347620883,"Redmond Transit Center Overlake","LOCAL",0,6711505,41672002,0,101
102548,11692,347620893,"Redmond Transit Center Overlake","LOCAL",0,6711508,41672002,0,101
102548,11692,347620903,"Redmond Transit Center Overlake","LOCAL",0,6711503,41672002,0,101
102548,11692,347620913,"Bellevue Transit Center Crossroads","LOCAL",1,6711508,30672003,0,101
102548,11692,347620923,"Bellevue Transit Center Crossroads","LOCAL",1,6711503,30672003,0,101
102548,11692,347620933,"Bellevue Transit Center Crossroads","LOCAL",1,6711507,30672003,0,101
102548,11692,347620943,"Redmond Transit Center Overlake","LOCAL",0,6711503,41672002,0,101
102548,11692,347620953,"Redmond Transit Center Overlake","LOCAL",0,6711507,41672002,0,101
102548,11692,347620963,"Bellevue Transit Center Crossroads","LOCAL",1,6711505,30672003,0,101
102548,11692,347620973,"Redmond Transit Center Overlake","LOCAL",0,6711502,41672002,0,101
102548,11692,347620983,"Bellevue Transit Center Crossroads","LOCAL",1,6711502,30672003,0,101
102548,11692,347620993,"Bellevue Transit Center Crossroads","LOCAL",1,6711506,30672003,0,101
102548,11692,347621003,"Bellevue Transit Center Crossroads","LOCAL",1,6711503,30672003,0,101
102548,11692,347621013,"Redmond Transit Center Overlake","LOCAL",0,6711506,41672002,0,101
102548,11692,347621023,"Redmond Transit Center Overlake","LOCAL",0,6711503,41672002,0,101
102548,11692,347621033,"Bellevue Transit Center Crossroads","LOCAL",1,6711503,30672003,0,101
102548,11692,347621043,"Redmond Transit Center Overlake","LOCAL",0,6711506,41672002,0,101
102548,11692,347621053,"Bellevue Transit Center Crossroads","LOCAL",1,6711506,30672003,0,101
100236,12202,347630493,"Redmond ","EXPRESS",0,6711567,41545006,0,501
100236,12202,347630503,"Downtown Seattle ","EXPRESS",1,6711568,30545007,0,501
100236,12202,347630533,"Downtown Seattle ","EXPRESS",1,6711570,30545007,0,501
100236,12202,347630553,"Redmond ","EXPRESS",0,6711569,41545006,0,501
100236,12202,347630573,"Redmond ","EXPRESS",0,6711568,41545006,0,501
100236,12202,347630583,"Downtown Seattle ","EXPRESS",1,6711567,30545007,0,501
100236,12202,347630613,"Redmond ","EXPRESS",0,6711570,41545006,0,501
100236,12202,347630623,"Downtown Seattle ","EXPRESS",1,6711569,30545007,0,501
100236,12202,347630653,"Redmond ","EXPRESS",0,6711567,41545006,0,501
100236,12202,347630663,"Downtown Seattle ","EXPRESS",1,6711568,30545007,0,501
100236,12202,347630693,"Redmond ","EXPRESS",0,6711569,41545006,0,501
100236,12202,347630703,"Downtown Seattle ","EXPRESS",1,6711570,30545007,0,501
100236,12202,347630713,"Redmond ","EXPRESS",0,6711568,41545006,0,501
100236,12202,347630743,"Downtown Seattle ","EXPRESS",1,6711567,30545007,0,501
100236,12202,347630753,"Redmond ","EXPRESS",0,6711571,41545006,0,501
100236,12202,347630783,"Downtown Seattle ","EXPRESS",1,6711568,30545007,0,501
100236,12202,347630793,"Downtown Seattle ","EXPRESS",1,6711569,30545007,0,501
100236,12202,347630803,"Redmond ","EXPRESS",0,6711570,41545006,0,501
100236,12202,347630833,"Redmond ","EXPRESS",0,6711567,41545006,0,501
100236,12202,347630863,"Redmond ","EXPRESS",0,6711569,41545006,0,501
100236,12202,347630873,"Downtown Seattle ","EXPRESS",1,6711570,30545007,0,501
100236,12202,347630883,"Downtown Seattle ","EXPRESS",1,6711571,30545007,0,501
100236,12202,347630913,"Downtown Seattle ","EXPRESS",1,6711567,30545007,0,501
100236,12202,347630923,"Redmond ","EXPRESS",0,6711571,41545006,0,501
100236,12202,347630933,"Redmond ","EXPRESS",0,6711568,41545006,0,501
100236,12202,347630983,"Downtown Seattle ","EXPRESS",1,6711568,30545007,0,501
100236,12202,347630993,"Redmond ","EXPRESS",0,6711570,41545006,0,501
100236,12202,347631003,"Redmond ","EXPRESS",0,6711567,41545006,0,501
100236,12202,347631013,"Downtown Seattle ","EXPRESS",1,6711569,30545007,0,501
100236,12202,347631023,"Downtown Seattle ","EXPRESS",1,6711570,30545007,0,501
100236,12202,347631033,"Redmond ","EXPRESS",0,6711569,41545006,0,501
100236,12202,347631043,"Redmond ","EXPRESS",0,6711568,41545006,0,501
100236,12202,347631053,"Downtown Seattle ","EXPRESS",1,6711571,30545007,0,501
100236,12202,347631063,"Downtown Seattle ","EXPRESS",1,6711572,30545007,0,501
100236,12202,347631153,"Redmond ","EXPRESS",0,6711571,41545006,0,501
100236,12202,347631163,"Downtown Seattle ","EXPRESS",1,6711568,30545007,0,501
100236,12202,347631173,"Redmond ","EXPRESS",0,6711570,41545006,0,501
100236,12202,347631183,"Downtown Seattle ","EXPRESS",1,6711569,30545007,0,501
100236,12202,347631193,"Downtown Seattle ","EXPRESS",1,6711571,30545007,0,501
100236,12202,347631203,"Redmond ","EXPRESS",0,6711572,41545006,0,501
100236,12202,347631363,"Redmond ","EXPRESS",0,6711569,41545006,0,501
100236,12202,347631373,"Redmond ","EXPRESS",0,6711568,41545006,0,501
100236,12202,347631383,"Downtown Seattle ","EXPRESS",1,6711570,30545007,0,501
100236,12202,347631393,"Downtown Seattle ","EXPRESS",1,6711569,30545007,0,501
100236,12202,347631403,"Redmond ","EXPRESS",0,6711570,41545006,0,501
100236,12202,347631413,"Downtown Seattle ","EXPRESS",1,6711568,30545007,0,501
100236,12202,347631423,"Redmond ","EXPRESS",0,6711572,41545006,0,501
100236,12202,347631433,"Redmond ","EXPRESS",0,6711571,41545006,0,501
100236,12202,347631443,"Downtown Seattle ","EXPRESS",1,6711571,30545007,0,501
100236,12202,347631453,"Downtown Seattle ","EXPRESS",1,6711572,30545007,0,501
100236,12202,347631463,"Redmond ","EXPRESS",0,6711568,41545006,0,501
100236,12202,347631733,"Redmond ","EXPRESS",0,6711571,41545006,0,501
100236,12202,347631743,"Downtown Seattle ","EXPRESS",1,6711572,30545007,0,501
100236,12202,347631753,"Downtown Seattle ","EXPRESS",1,6711570,30545007,0,501
100236,12202,347631763,"Downtown Seattle ","EXPRESS",1,6711568,30545007,0,501
100236,12202,347631773,"Redmond ","EXPRESS",0,6711570,41545006,0,501
100236,12202,347631783,"Redmond ","EXPRESS",0,6711572,41545006,0,501
100236,12202,347631793,"Downtown Seattle ","EXPRESS",1,6711571,30545007,0,501
100236,12202,347632023,"Downtown Seattle ","EXPRESS",1,6711572,30545007,0,501
100236,12202,347632033,"Downtown Seattle ","EXPRESS",1,6711571,30545007,0,501
100236,12202,347632043,"Redmond ","EXPRESS",0,6711571,41545006,0,501
100236,12202,347632053,"Redmond ","EXPRESS",0,6711572,41545006,0,501
102548,12202,347632273,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632283,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632293,"Redmond Transit Center Overlake","LOCAL",0,6711560,41672002,0,101
102548,12202,347632303,"Redmond Transit Center Overlake","LOCAL",0,6711561,41672002,0,101
102548,12202,347632313,"Bellevue Transit Center Crossroads","LOCAL",1,6711561,30672003,0,101
102548,12202,347632323,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632333,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632343,"Bellevue Transit Center Crossroads","LOCAL",1,6711561,30672003,0,101
102548,12202,347632353,"Redmond Transit Center Overlake","LOCAL",0,6711561,41672002,0,101
102548,12202,347632363,"Redmond Transit Center Overlake","LOCAL",0,6711560,41672002,0,101
102548,12202,347632373,"Redmond Transit Center Overlake","LOCAL",0,6711560,41672002,0,101
102548,12202,347632383,"Redmond Transit Center Overlake","LOCAL",0,6711560,41672002,0,101
102548,12202,347632393,"Bellevue Transit Center Crossroads","LOCAL",1,6711561,30672003,0,101
102548,12202,347632403,"Redmond Transit Center Overlake","LOCAL",0,6711561,41672002,0,101
102548,12202,347632413,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632423,"Bellevue Transit Center Crossroads","LOCAL",1,6711561,30672003,0,101
102548,12202,347632433,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632443,"Redmond Transit Center Overlake","LOCAL",0,6711561,41672002,0,101
102548,12202,347632453,"Redmond Transit Center Overlake","LOCAL",0,6711560,41672002,0,101
102548,12202,347632463,"Bellevue Transit Center Crossroads","LOCAL",1,6711561,30672003,0,101
102548,12202,347632473,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632483,"Redmond Transit Center Overlake","LOCAL",0,6711561,41672002,0,101
102548,12202,347632493,"Redmond Transit Center Overlake","LOCAL",0,6711560,41672002,0,101
102548,12202,347632503,"Redmond Transit Center Overlake","LOCAL",0,6711561,41672002,0,101
102548,12202,347632513,"Redmond Transit Center Overlake","LOCAL",0,6711561,41672002,0,101
102548,12202,347632523,"Redmond Transit Center Overlake","LOCAL",0,6711560,41672002,0,101
102548,12202,347632533,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632543,"Bellevue Transit Center Crossroads","LOCAL",1,6711561,30672003,0,101
102548,12202,347632553,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632563,"Redmond Transit Center Overlake","LOCAL",0,6711560,41672002,0,101
102548,12202,347632573,"Redmond Transit Center Overlake","LOCAL",0,6711561,41672002,0,101
102548,12202,347632583,"Bellevue Transit Center Crossroads","LOCAL",1,6711561,30672003,0,101
102548,12202,347632593,"Redmond Transit Center Overlake","LOCAL",0,6711560,41672002,0,101
102548,12202,347632603,"Bellevue Transit Center Crossroads","LOCAL",1,6711561,30672003,0,101
100236,12202,347632613,"Redmond ","EXPRESS",0,6711571,41545006,0,501
102548,12202,347632623,"Redmond Transit Center Overlake","LOCAL",0,6711560,41672002,0,101
102548,12202,347632633,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632643,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632653,"Bellevue Transit Center Crossroads","LOCAL",1,6711561,30672003,0,101
102548,12202,347632663,"Bellevue Transit Center Crossroads","LOCAL",1,6711560,30672003,0,101
102548,12202,347632673,"Redmond Transit Center Overlake","LOCAL",0,6711561,41672002,0,101
102548,12202,347632683,"Redmond Transit Center Overlake","LOCAL",0,6711561,41672002,0,101
102548,12202,347632693,"Bellevue Transit Center Crossroads","LOCAL",1,6711561,30672003,0,101
102548,12202,347632703,"Redmond Transit Center Overlake","LOCAL",0,6711560,41672002,0,101
102548,12202,347632733,"Bellevue Transit Center Crossroads","LOCAL",1,6711562,30672003,0,101
102548,12202,347632743,"Bellevue Transit Center Crossroads","LOCAL",1,6711562,30672003,0,101
102548,12202,347632753,"Redmond Transit Center Overlake","LOCAL",0,6711563,41672002,0,101
102548,12202,347632763,"Redmond Transit Center Overlake","LOCAL",0,6711562,41672002,0,101
102548,12202,347632773,"Bellevue Transit Center Crossroads","LOCAL",1,6711563,30672003,0,101
102548,12202,347632783,"Redmond Transit Center Overlake","LOCAL",0,6711562,41672002,0,101
102548,12202,347632793,"Bellevue Transit Center Crossroads","LOCAL",1,6711563,30672003,0,101
102548,12202,347632803,"Redmond Transit Center Overlake","LOCAL",0,6711562,41672002,0,101
102548,12202,347632813,"Bellevue Transit Center Crossroads","LOCAL",1,6711562,30672003,0,101
102548,12202,347632823,"Redmond Transit Center Overlake","LOCAL",0,6711563,41672002,0,101
102548,12202,347632833,"Bellevue Transit Center Crossroads","LOCAL",1,6711563,30672003,0,101
102548,12202,347632843,"Redmond Transit Center Overlake","LOCAL",0,6711562,41672002,0,101
102548,12202,347632853,"Bellevue Transit Center Crossroads","LOCAL",1,6711562,30672003,0,101
102548,12202,347632863,"Redmond Transit Center Overlake","LOCAL",0,6711563,41672002,0,101
102548,12202,347632873,"Bellevue Transit Center Crossroads","LOCAL",1,6711563,30672003,0,101
102548,12202,347632883,"Redmond Transit Center Overlake","LOCAL",0,6711562,41672002,0,101
102548,12202,347632893,"Redmond Transit Center Overlake","LOCAL",0,6711562,41672002,0,101
102548,12202,347632903,"Bellevue Transit Center Crossroads","LOCAL",1,6711563,30672003,0,101
102548,12202,347632913,"Bellevue Transit Center Crossroads","LOCAL",1,6711562,30672003,0,101
102548,12202,347632923,"Redmond Transit Center Overlake","LOCAL",0,6711563,41672002,0,101
102548,12202,347632933,"Bellevue Transit Center Crossroads","LOCAL",1,6711562,30672003,0,101
102548,12202,347632943,"Redmond Transit Center Overlake","LOCAL",0,6711563,41672002,0,101
102548,12202,347632953,"Bellevue Transit Center Crossroads","LOCAL",1,6711563,30672003,0,101
102548,12202,347632963,"Bellevue Transit Center Crossroads","LOCAL",1,6711563,30672003,0,101
102548,12202,347632973,"Bellevue Transit Center Crossroads","LOCAL",1,6711562,30672003,0,101
102548,12202,347632983,"Redmond Transit Center Overlake","LOCAL",0,6711563,41672002,0,101
102548,12202,347632993,"Redmond Transit Center Overlake","LOCAL",0,6711562,41672002,0,101
102548,12202,347633003,"Redmond Transit Center Overlake","LOCAL",0,6711562,41672002,0,101
102548,12202,347633013,"Bellevue Transit Center Crossroads","LOCAL",1,6711563,30672003,0,101
102548,12202,347633023,"Redmond Transit Center Overlake","LOCAL",0,6711562,41672002,0,101
102548,12202,347633033,"Redmond Transit Center Overlake","LOCAL",0,6711563,41672002,0,101
102548,12202,347633043,"Bellevue Transit Center Crossroads","LOCAL",1,6711562,30672003,0,101
102548,12202,347633053,"Bellevue Transit Center Crossroads","LOCAL",1,6711562,30672003,0,101
102548,12202,347633063,"Redmond Transit Center Overlake","LOCAL",0,6711563,41672002,0,101
